Lifestage,Rep,HPF,Development,compound,norm_counts,log_norm_counts
Egg,rep1,1,Egg,CTP,0.004087646889315957,0.001771624062992943
Egg,rep2,1,Egg,CTP,0,0
Egg,rep3,1,Egg,CTP,0,0
Egg,rep4,1,Egg,CTP,0,0
Embryo,rep1,5,Embryo,CTP,0.08209066635378959,0.03426365101776189
Embryo,rep2,5,Embryo,CTP,0.007479960785363445,0.00323641659290868
Embryo,rep3,5,Embryo,CTP,0.014284358179603659,0.006159728050091573
Embryo,rep4,5,Embryo,CTP,0.013534142295854434,0.005838383084221028
Larvae1,rep1,38,Embryo,CTP,0.017143267476647944,0.007382128824798371
Larvae1,rep2,38,Embryo,CTP,0.01715786183161576,0.007388360201007404
Larvae1,rep3,38,Embryo,CTP,0.05490261488790977,0.02321236885745294
Larvae1,rep4,38,Embryo,CTP,0.013869191744049334,0.005981926428949156
Larvae2,rep3,65,Embryo,CTP,0.020333096669188783,0.008741974143979994
Larvae2,rep4,65,Embryo,CTP,0.009644414117245185,0.004168446874084455
Larvae3,rep1,93,Larvae,CTP,0,0
Larvae3,rep2,93,Larvae,CTP,0,0
Larvae3,rep3,93,Larvae,CTP,0,0
Larvae3,rep4,93,Larvae,CTP,0,0
Larvae4,rep3,163,Larvae,CTP,0,0
Larvae4,rep4,163,Larvae,CTP,0,0
Larvae5,rep1,183 larvae,Larvae,CTP,0,0
Larvae5,rep2,183 larvae,Larvae,CTP,0,0
Larvae5,rep3,183 larvae,Larvae,CTP,0,0
Larvae5,rep4,183 larvae,Larvae,CTP,0,0
Larvae6,rep3,231 larvae,Larvae,CTP,0,0
Larvae6,rep4,231 larvae,Larvae,CTP,0,0
Recruit1,rep1,183 recruit,Metamorphosed Recruit,CTP,0,0
Recruit1,rep2,183 recruit,Metamorphosed Recruit,CTP,0,0
Recruit1,rep3,183 recruit,Metamorphosed Recruit,CTP,0,0
Recruit1,rep4,183 recruit,Metamorphosed Recruit,CTP,0,0
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,CTP,0,0
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,CTP,0,0
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,CTP,0,0
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,CTP,0,0
Recruit2,rep1,231 recruit,Metamorphosed Recruit,CTP,0,0
Recruit2,rep2,231 recruit,Metamorphosed Recruit,CTP,0,0
Recruit2,rep3,231 recruit,Metamorphosed Recruit,CTP,0,0
Recruit2,rep4,231 recruit,Metamorphosed Recruit,CTP,0,0
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,CTP,0,0
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,CTP,0,0
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,CTP,0.06521909055008641,0.027438941137411372
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,CTP,0,0
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,CTP,0,0
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,CTP,0,0
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,CTP,0,0
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,CTP,0,0
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,CTP,0,0
Egg,rep1,1,Egg,Deoxyadenosine,1.3123678743035123,0.3640569270974607
Egg,rep2,1,Egg,Deoxyadenosine,1.3936491079717663,0.3790604862371661
Egg,rep3,1,Egg,Deoxyadenosine,0.4349773156279703,0.15684503572125422
Egg,rep4,1,Egg,Deoxyadenosine,0.7850156822542287,0.25164203595888845
Embryo,rep1,5,Embryo,Deoxyadenosine,1.1723489197654748,0.33692958231576564
Embryo,rep2,5,Embryo,Deoxyadenosine,1.02926827574822,0.30733946594670186
Embryo,rep3,5,Embryo,Deoxyadenosine,1.1600603946241765,0.3344658940608082
Embryo,rep4,5,Embryo,Deoxyadenosine,1.3754962404075366,0.37575434741716784
Larvae1,rep1,38,Embryo,Deoxyadenosine,2.5428606797833693,0.5493540743791947
Larvae1,rep2,38,Embryo,Deoxyadenosine,1.3270374898950499,0.3668033800737489
Larvae1,rep3,38,Embryo,Deoxyadenosine,2.4945177522791915,0.5433872510474484
Larvae1,rep4,38,Embryo,Deoxyadenosine,2.4535208283989705,0.5382620796071034
Larvae2,rep3,65,Embryo,Deoxyadenosine,0.7264295317576596,0.23714885630645452
Larvae2,rep4,65,Embryo,Deoxyadenosine,1.0140236865364405,0.30406457389961505
Larvae3,rep1,93,Larvae,Deoxyadenosine,0.5793171881558289,0.19846936194736686
Larvae3,rep2,93,Larvae,Deoxyadenosine,0.7575348736088438,0.24490395119719505
Larvae3,rep3,93,Larvae,Deoxyadenosine,0.3424636421256066,0.12790253255554773
Larvae3,rep4,93,Larvae,Deoxyadenosine,0.5417336447283262,0.1880093499688379
Larvae4,rep3,163,Larvae,Deoxyadenosine,0.38951464776325,0.14286312931362213
Larvae4,rep4,163,Larvae,Deoxyadenosine,0.49888856746351884,0.17576934710140696
Larvae5,rep1,183 larvae,Larvae,Deoxyadenosine,0.9587592592827255,0.29198106244200184
Larvae5,rep2,183 larvae,Larvae,Deoxyadenosine,0.7797139029196734,0.2503501931124638
Larvae5,rep3,183 larvae,Larvae,Deoxyadenosine,1.33403560613732,0.36810747700112934
Larvae5,rep4,183 larvae,Larvae,Deoxyadenosine,0,0
Larvae6,rep3,231 larvae,Larvae,Deoxyadenosine,0.6787067334426671,0.22497483242628874
Larvae6,rep4,231 larvae,Larvae,Deoxyadenosine,0.505920189025991,0.17780195567338836
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Deoxyadenosine,0.5056538540129962,0.17772514014427981
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Deoxyadenosine,0.8654276318872283,0.2707784055174695
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Deoxyadenosine,0.9563066997568012,0.2914369422564817
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Deoxyadenosine,1.971295663210406,0.4729458690746195
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Deoxyadenosine,1.7626895280111627,0.44133208149713865
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Deoxyadenosine,1.7308100132551936,0.4362914866410077
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Deoxyadenosine,1.3057468502159881,0.3628116240387514
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Deoxyadenosine,1.5243585971525169,0.40215104855247163
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Deoxyadenosine,1.7249118104027679,0.4353524512456113
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Deoxyadenosine,0.9408224125534957,0.28798579876987324
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Deoxyadenosine,1.3896538187806584,0.378334990704316
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Deoxyadenosine,0.2894040400748342,0.11038902664711907
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Deoxyadenosine,1.6838809841621465,0.428763253275023
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Deoxyadenosine,0.9650543191122323,0.2933745598842957
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Deoxyadenosine,1.182914967704135,0.33903681872511376
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Deoxyadenosine,1.528056633204014,0.4027867987292166
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Deoxyadenosine,1.9782102733637303,0.4739553573979196
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Deoxyadenosine,0.9503043659102497,0.2901023929627052
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Deoxyadenosine,1.2464934541052,0.351505157471607
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Deoxyadenosine,1.2433276014901504,0.35089269985600285
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Deoxyadenosine,1.1455085145591943,0.3315302423917559
Egg,rep1,1,Egg,Diethanolamine,21.536044181946504,1.3528776854134978
Egg,rep2,1,Egg,Diethanolamine,32.68302405294122,1.527411075421092
Egg,rep3,1,Egg,Diethanolamine,20.243508615382297,1.3272262471767695
Egg,rep4,1,Egg,Diethanolamine,28.025375974802667,1.4627778539997447
Embryo,rep1,5,Embryo,Diethanolamine,73.49515576083495,1.8721280325504368
Embryo,rep2,5,Embryo,Diethanolamine,136.6906990764502,2.13890460491779
Embryo,rep3,5,Embryo,Diethanolamine,51.1959816889243,1.7176370700999728
Embryo,rep4,5,Embryo,Diethanolamine,57.469431118126224,1.7669288683633564
Larvae1,rep1,38,Embryo,Diethanolamine,342.5297267007031,2.5359643238802474
Larvae1,rep2,38,Embryo,Diethanolamine,152.95214134891845,2.1873857339638123
Larvae1,rep3,38,Embryo,Diethanolamine,96.90893226399537,1.9908223144385502
Larvae1,rep4,38,Embryo,Diethanolamine,181.76934314864044,2.2619033510371054
Larvae2,rep3,65,Embryo,Diethanolamine,222.66323341371523,2.3495945990368607
Larvae2,rep4,65,Embryo,Diethanolamine,183.99475186680226,2.2671594080375126
Larvae3,rep1,93,Larvae,Diethanolamine,851.4180848736564,2.9306526551171497
Larvae3,rep2,93,Larvae,Diethanolamine,404.7468851421862,2.608255194497646
Larvae3,rep3,93,Larvae,Diethanolamine,1130.7691175400973,3.0537578392150464
Larvae3,rep4,93,Larvae,Diethanolamine,656.635966121726,2.8179855567538117
Larvae4,rep3,163,Larvae,Diethanolamine,600.9983062874372,2.779595269378996
Larvae4,rep4,163,Larvae,Diethanolamine,235.21268290022928,2.3733032123533158
Larvae5,rep1,183 larvae,Larvae,Diethanolamine,1086.203314989003,3.036310767932713
Larvae5,rep2,183 larvae,Larvae,Diethanolamine,662.499850534404,2.821840829367612
Larvae5,rep3,183 larvae,Larvae,Diethanolamine,1010.525438246547,3.0049768090556004
Larvae5,rep4,183 larvae,Larvae,Diethanolamine,3569.458766577864,3.552724021992469
Larvae6,rep3,231 larvae,Larvae,Diethanolamine,954.7295016739533,2.980334992115751
Larvae6,rep4,231 larvae,Larvae,Diethanolamine,8057.0627461276,3.9062306448084874
Recruit1,rep1,183 recruit,Metamorphosed Recruit,Diethanolamine,904.9896042332493,2.957123214398626
Recruit1,rep2,183 recruit,Metamorphosed Recruit,Diethanolamine,424.06959319443143,2.6284600393821336
Recruit1,rep3,183 recruit,Metamorphosed Recruit,Diethanolamine,1340.2800663079104,3.12751947028455
Recruit1,rep4,183 recruit,Metamorphosed Recruit,Diethanolamine,680.5800823547582,2.833516890664439
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,Diethanolamine,226.4294051101479,2.356846615371384
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,Diethanolamine,1085.9289678993132,3.036201163352763
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,Diethanolamine,378.6689399839555,2.5794050697620676
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,Diethanolamine,554.4175539897561,2.7446196015222926
Recruit2,rep1,231 recruit,Metamorphosed Recruit,Diethanolamine,1516.6317775656692,3.181166411631878
Recruit2,rep2,231 recruit,Metamorphosed Recruit,Diethanolamine,959.7876265891813,2.9826274014112495
Recruit2,rep3,231 recruit,Metamorphosed Recruit,Diethanolamine,1003.2066204325747,3.001823080220819
Recruit2,rep4,231 recruit,Metamorphosed Recruit,Diethanolamine,354.4478371766089,2.550775875984085
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,Diethanolamine,2429.1795177643394,3.3856383561887626
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,Diethanolamine,888.8205224476782,2.9493024179134872
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,Diethanolamine,897.2602721104166,2.95340219230626
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,Diethanolamine,2360.7335735096417,3.3732309034041608
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,Diethanolamine,1116.1501480688235,3.048111547417724
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,Diethanolamine,513.7744137203491,2.711616952653067
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,Diethanolamine,1390.7884327650015,3.1435732227271767
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,Diethanolamine,1589.7119008463567,3.2015915302421667
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,Diethanolamine,332.5561489578646,2.5231689510862054
Egg,rep1,1,Egg,FAD,0.3681507583372479,0.13613395550290497
Egg,rep2,1,Egg,FAD,0.475519468998803,0.16894494424801876
Egg,rep3,1,Egg,FAD,0.47629863929369004,0.1691742194641583
Egg,rep4,1,Egg,FAD,0.5593275601945827,0.19293735485675703
Embryo,rep1,5,Embryo,FAD,0.593605035193476,0.20238069328926658
Embryo,rep2,5,Embryo,FAD,0.5086760693237741,0.1785960015999125
Embryo,rep3,5,Embryo,FAD,0.5660893725202576,0.19481654245044017
Embryo,rep4,5,Embryo,FAD,0.8344998222491397,0.2635176740117151
Larvae1,rep1,38,Embryo,FAD,0.26866338110134674,0.10334640450348632
Larvae1,rep2,38,Embryo,FAD,0.5492376675389102,0.1901180477030351
Larvae1,rep3,38,Embryo,FAD,0.5071871475667856,0.1781671820487073
Larvae1,rep4,38,Embryo,FAD,0.4103856818131981,0.1493378903710424
Larvae2,rep3,65,Embryo,FAD,0.46821861286445465,0.16679072539752726
Larvae2,rep4,65,Embryo,FAD,0.2640683784512535,0.10177056728564518
Larvae3,rep1,93,Larvae,FAD,0.12717755264174338,0.05199233136026454
Larvae3,rep2,93,Larvae,FAD,0.14317196004799826,0.05811156345106175
Larvae3,rep3,93,Larvae,FAD,0.18370337723870597,0.07324288670470934
Larvae3,rep4,93,Larvae,FAD,0.15985638312839415,0.06440421691982229
Larvae4,rep3,163,Larvae,FAD,0.22162498456995838,0.08693790629288545
Larvae4,rep4,163,Larvae,FAD,0.2087383993210856,0.0823323190372711
Larvae5,rep1,183 larvae,Larvae,FAD,0.18378459202978298,0.07327268295802536
Larvae5,rep2,183 larvae,Larvae,FAD,0,0
Larvae5,rep3,183 larvae,Larvae,FAD,0.09133125777738837,0.03795659439106385
Larvae5,rep4,183 larvae,Larvae,FAD,0,0
Larvae6,rep3,231 larvae,Larvae,FAD,0,0
Larvae6,rep4,231 larvae,Larvae,FAD,0,0
Recruit1,rep1,183 recruit,Metamorphosed Recruit,FAD,0.14315659013999865,0.05810572433731664
Recruit1,rep2,183 recruit,Metamorphosed Recruit,FAD,0.1104420351673923,0.04549589339870422
Recruit1,rep3,183 recruit,Metamorphosed Recruit,FAD,0.13861938162394608,0.056378572116218745
Recruit1,rep4,183 recruit,Metamorphosed Recruit,FAD,0,0
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,FAD,0.07438787192949292,0.03116109721852748
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,FAD,0,0
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,FAD,0.06960046214763001,0.02922158190176097
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,FAD,0,0
Recruit2,rep1,231 recruit,Metamorphosed Recruit,FAD,0,0
Recruit2,rep2,231 recruit,Metamorphosed Recruit,FAD,0,0
Recruit2,rep3,231 recruit,Metamorphosed Recruit,FAD,0,0
Recruit2,rep4,231 recruit,Metamorphosed Recruit,FAD,0.10241809080623733,0.042346331443863294
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,FAD,0,0
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,FAD,0,0
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,FAD,0,0
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,FAD,0,0
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,FAD,0.12987129653819987,0.053028975884616456
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,FAD,0,0
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,FAD,0,0
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,FAD,0,0
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,FAD,0.06006344270517859,0.025331857710306778
Egg,rep1,1,Egg,GDP,0.054839736826381665,0.023186481719964087
Egg,rep2,1,Egg,GDP,0.05700498926217836,0.02407703726383023
Egg,rep3,1,Egg,GDP,0.06614962378348521,0.02781815799599778
Egg,rep4,1,Egg,GDP,0.06900666781670603,0.02898041408339977
Embryo,rep1,5,Embryo,GDP,0.07941059465246612,0.03318667644600319
Embryo,rep2,5,Embryo,GDP,0.07600709050035385,0.031815133184488975
Embryo,rep3,5,Embryo,GDP,0.09185026780396939,0.038163084957424695
Embryo,rep4,5,Embryo,GDP,0.11507227558402063,0.04730301794025886
Larvae1,rep1,38,Embryo,GDP,0.05026835641114761,0.02130028080122329
Larvae1,rep2,38,Embryo,GDP,0.08977485140361222,0.037336781524908304
Larvae1,rep3,38,Embryo,GDP,0.05242135261093691,0.022189650917874913
Larvae1,rep4,38,Embryo,GDP,0.020319527610262414,0.008736198572629578
Larvae2,rep3,65,Embryo,GDP,0.02026321842344044,0.008712230155596763
Larvae2,rep4,65,Embryo,GDP,0.01975959496458007,0.008497800304961771
Larvae3,rep1,93,Larvae,GDP,0,0
Larvae3,rep2,93,Larvae,GDP,0,0
Larvae3,rep3,93,Larvae,GDP,0,0
Larvae3,rep4,93,Larvae,GDP,0,0
Larvae4,rep3,163,Larvae,GDP,0.0534532161922195,0.022615253374859916
Larvae4,rep4,163,Larvae,GDP,0.03270902313799696,0.013977971619465448
Larvae5,rep1,183 larvae,Larvae,GDP,0,0
Larvae5,rep2,183 larvae,Larvae,GDP,0,0
Larvae5,rep3,183 larvae,Larvae,GDP,0,0
Larvae5,rep4,183 larvae,Larvae,GDP,0,0
Larvae6,rep3,231 larvae,Larvae,GDP,0,0
Larvae6,rep4,231 larvae,Larvae,GDP,0,0
Recruit1,rep1,183 recruit,Metamorphosed Recruit,GDP,0,0
Recruit1,rep2,183 recruit,Metamorphosed Recruit,GDP,0.023589624205388397,0.010125874935757654
Recruit1,rep3,183 recruit,Metamorphosed Recruit,GDP,0,0
Recruit1,rep4,183 recruit,Metamorphosed Recruit,GDP,0,0
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,GDP,0.038319111369761155,0.016330847740115482
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,GDP,0,0
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,GDP,0.02554967736201643,0.010956702326673453
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,GDP,0,0
Recruit2,rep1,231 recruit,Metamorphosed Recruit,GDP,0,0
Recruit2,rep2,231 recruit,Metamorphosed Recruit,GDP,0,0
Recruit2,rep3,231 recruit,Metamorphosed Recruit,GDP,0,0
Recruit2,rep4,231 recruit,Metamorphosed Recruit,GDP,0,0
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,GDP,0,0
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,GDP,0,0
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,GDP,0,0
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,GDP,0,0
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,GDP,0,0
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,GDP,0,0
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,GDP,0,0
Recruit3plug,rep3,255 recruit plug,Calcifying Recruit,GDP,0,0
Recruit3plug,rep4,255 recruit plug,Calcifying Recruit,GDP,0,0
Egg,rep1,1,Egg,GDP-Mannose,0.259925047403169,0.10034470982595277
Egg,rep2,1,Egg,GDP-Mannose,0.3210135865388068,0.1209072843279931
Egg,rep3,1,Egg,GDP-Mannose,0.3964237053149913,0.14501721267158024
Egg,rep4,1,Egg,GDP-Mannose,0.4243316894493524,0.15361113685942
Embryo,rep1,5,Embryo,GDP-Mannose,0.42569062021931664,0.1540252923398229
Embryo,rep2,5,Embryo,GDP-Mannose,0.45980504321567284,0.1642948596822895
Embryo,rep3,5,Embryo,GDP-Mannose,0.5560091187003731,0.19201213776269976
Embryo,rep4,5,Embryo,GDP-Mannose,0.6720146772154423,0.22324008542698034
Larvae1,rep1,38,Embryo,GDP-Mannose,0.2485016932247659,0.09638913568029712
Larvae1,rep2,38,Embryo,GDP-Mannose,0.3616163988305479,0.13405477326249376
Larvae1,rep3,38,Embryo,GDP-Mannose,0.322996523614199,0.12155870301051386
Larvae1,rep4,38,Embryo,GDP-Mannose,0.24860911892285653,0.09642650237439591
Larvae2,rep3,65,Embryo,GDP-Mannose,0.2975726637611834,0.11313168758939289
Larvae2,rep4,65,Embryo,GDP-Mannose,0.23848997348933912,0.092892494994622
Larvae3,rep1,93,Larvae,GDP-Mannose,0.27294208649396695,0.10480864553249811
Larvae3,rep2,93,Larvae,GDP-Mannose,0.4047423301534115,0.14759666953992626
Larvae3,rep3,93,Larvae,GDP-Mannose,0.23610408794466708,0.09205504269185799
Larvae3,rep4,93,Larvae,GDP-Mannose,0.18499068628830287,0.07371493692039105
Larvae4,rep3,163,Larvae,GDP-Mannose,0.2898236811698496,0.11053034632358806
Larvae4,rep4,163,Larvae,GDP-Mannose,0.3522837310729376,0.13106782319684596
Larvae5,rep1,183 larvae,Larvae,GDP-Mannose,0.24224906641593583,0.09420867903354156
Larvae5,rep2,183 larvae,Larvae,GDP-Mannose,0.1242893266759938,0.050878087754021424
Larvae5,rep3,183 larvae,Larvae,GDP-Mannose,0.23200556200060757,0.09061266849457518
Larvae5,rep4,183 larvae,Larvae,GDP-Mannose,0,0
Larvae6,rep3,231 larvae,Larvae,GDP-Mannose,0.07846914576832222,0.032807724761476344
Larvae6,rep4,231 larvae,Larvae,GDP-Mannose,0,0
Recruit1,rep1,183 recruit,Metamorphosed Recruit,GDP-Mannose,0.2063770404231309,0.08148306318051829
Recruit1,rep2,183 recruit,Metamorphosed Recruit,GDP-Mannose,0.23927767505835906,0.0931686261778966
Recruit1,rep3,183 recruit,Metamorphosed Recruit,GDP-Mannose,0.10304531615158295,0.042593354824870776
Recruit1,rep4,183 recruit,Metamorphosed Recruit,GDP-Mannose,0.0969009781649174,0.04016742376649784
Recruit1plug,rep1,183 recruit plug,Calcifying Recruit,GDP-Mannose,0.1450159501507112,0.058811536469960866
Recruit1plug,rep2,183 recruit plug,Calcifying Recruit,GDP-Mannose,0.05966149091333208,0.02516715195578768
Recruit1plug,rep3,183 recruit plug,Calcifying Recruit,GDP-Mannose,0.10116291171717309,0.041851575489340244
Recruit1plug,rep4,183 recruit plug,Calcifying Recruit,GDP-Mannose,0.09517862813168057,0.039484960166983434
Recruit2,rep1,231 recruit,Metamorphosed Recruit,GDP-Mannose,0.21814841346504327,0.08570020391450278
Recruit2,rep2,231 recruit,Metamorphosed Recruit,GDP-Mannose,0.12146595817531386,0.04978609521635806
Recruit2,rep3,231 recruit,Metamorphosed Recruit,GDP-Mannose,0.17407039794723117,0.0696941382432829
Recruit2,rep4,231 recruit,Metamorphosed Recruit,GDP-Mannose,0.14025041704678545,0.057000239756286174
Recruit2plug,rep1,231 recruit plug,Calcifying Recruit,GDP-Mannose,0,0
Recruit2plug,rep2,231 recruit plug,Calcifying Recruit,GDP-Mannose,0,0
Recruit2plug,rep3,231 recruit plug,Calcifying Recruit,GDP-Mannose,0.080138468136763355,0.0334794333508322
Recruit2plug,rep4,231 recruit plug,Calcifying Recruit,GDP-Mannose,0,0
Recruit2plug,rep5,231 recruit plug,Calcifying Recruit,GDP-Mannose,0.05590767169061133,0.02362594525432247
Recruit3plug,rep1,255 recruit plug,Calcifying Recruit,GDP-Mannose,0,0
Recruit3plug,rep2,255 recruit plug,Calcifying Recruit,GDP-Mannose,0,0
